STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        403;20220819;-999;-999;-999;   10;   0.1;   6;    1.000;   0;   7.8;  22.5; 1001.10;   21.1;   90.00;   23.6;   19.6;   19.3;eor
        403;20220820;-999;-999;-999;   10;   1.5;   6;    0.000;   0;   7.8;  20.9; 1004.70;   19.7;   91.00;   21.7;   18.2;   17.7;eor
        403;20220821;-999;-999;-999;   10;   0.0;   0;    7.900;   0;   5.8;  14.9; 1006.20;   18.9;   71.00;   23.9;   13.7;   12.0;eor
        403;20220822;-999;-999;-999;   10;   0.0;   0;    5.100;   0;   6.2;  14.3; 1007.50;   18.9;   69.00;   24.1;   12.8;   10.9;eor
        403;20220823;-999;-999;-999;   10;   0.0;   0;    4.700;   0;   4.9;  16.9; 1008.90;   20.4;   72.00;   26.0;   16.7;   13.8;eor
        403;20220824;-999;-999;-999;   10;   0.0;   0;    7.700;   0;   2.4;  18.8; 1011.20;   21.0;   78.00;   27.2;   15.4;   12.4;eor
        403;20220825;-999;-999;-999;   10;   0.0;   0;    7.500;   0;   2.7;  20.6; 1009.10;   22.1;   80.00;   28.1;   17.5;   14.9;eor
        403;20220826;-999;-999;-999;   10;  22.3;   6;    5.200;   0;   5.3;  21.8; 1003.80;   21.4;   87.00;   29.3;   18.9;   16.7;eor
        403;20220827;-999;-999;-999;   10;   0.0;   6;    1.000;   0;   7.6;  21.2; 1002.80;   20.2;   90.00;   23.5;   18.6;   18.3;eor
        403;20220828;-999;-999;-999;   10;   0.0;   0;    5.700;   0;   4.8;  15.5; 1006.80;   17.5;   78.00;   21.5;   13.7;   10.7;eor
        403;20220829;-999;-999;-999;   10;   0.0;   0;    4.700;   0;   4.5;  14.7; 1010.20;   16.6;   79.00;   22.4;   12.2;    9.6;eor
        403;20220830;-999;-999;-999;   10;   0.0;   0;    6.000;   0;   5.0;  15.0; 1012.20;   17.2;   78.00;   22.1;   13.4;   10.8;eor
        403;20220831;-999;-999;-999;   10;   0.0;   0;    9.900;   0;   5.2;  12.0; 1013.60;   17.2;   63.00;   21.7;   12.9;   10.4;eor
        403;20220901;-999;-999;-999;   10;   0.0;   0;   10.600;   0;   2.8;  11.4; 1013.30;   16.6;   62.00;   21.4;   12.1;    8.9;eor
        403;20220902;-999;-999;-999;   10;   0.0;   0;    7.100;   0;   3.5;  11.2; 1011.20;   16.1;   63.00;   22.4;   10.3;    7.4;eor
        403;20220903;-999;-999;-999;   10;   0.0;   0;    6.500;   0;   4.1;  10.4; 1008.90;   16.5;   57.00;   22.5;   11.0;    7.2;eor
        403;20220904;-999;-999;-999;   10;   0.0;   0;   12.400;   0;   4.4;  11.3; 1012.10;   18.1;   55.00;   24.9;   12.8;    9.7;eor
        403;20220905;-999;-999;-999;   10;   0.0;   0;   12.400;   0;   4.7;  12.7; 1014.60;   18.4;   60.00;   24.8;   12.9;    9.4;eor
        403;20220906;-999;-999;-999;   10;   0.0;   0;    7.500;   0;   6.0;  11.7; 1010.40;   17.9;   57.00;   23.5;   13.1;   10.6;eor
        403;20220907;-999;-999;-999;   10;   0.0;   0;    6.800;   0;   4.8;  14.4; 1004.70;   19.1;   64.00;   25.6;   13.1;    9.6;eor
        403;20220908;-999;-999;-999;   10;  12.0;   6;    0.000;   0;   6.6;  15.7;  999.90;   16.1;   85.00;   17.5;   13.7;   11.1;eor
        403;20220909;-999;-999;-999;   10;   0.0;   0;    8.100;   0;   4.3;  14.7; 1001.70;   16.9;   79.00;   23.2;   12.0;    9.6;eor
        403;20220910;-999;-999;-999;   10;   0.0;   6;   10.400;   0;   4.1;  14.3; 1002.40;   16.4;   79.00;   23.2;   11.4;    9.0;eor
        403;20220911;-999;-999;-999;   10;   0.0;   6;    1.900;   0;   5.9;  14.9; 1006.30;   15.4;   86.00;   19.7;   12.4;    9.9;eor
        403;20220912;-999;-999;-999;   10;   0.0;   6;    8.400;   0;   3.7;  13.0; 1006.90;   14.7;   80.00;   20.4;    9.8;    7.4;eor
        403;20220913;-999;-999;-999;   10;   1.6;   6;    3.500;   0;   5.5;  15.4;  999.20;   15.1;   90.00;   19.7;   10.7;    8.1;eor
        403;20220914;-999;-999;-999;   10;   0.0;   6;    3.600;   0;   7.0;  13.0;  995.80;   14.5;   81.00;   19.2;   10.8;    8.1;eor
        403;20220915;-999;-999;-999;   10;   0.1;   6;    5.100;   0;   5.4;  12.3;  994.10;   14.3;   77.00;   18.5;   11.3;    7.9;eor
        403;20220916;-999;-999;-999;   10;   5.6;   6;    6.600;   0;   4.4;  10.4;  994.50;   13.3;   71.00;   17.8;   10.1;    9.3;eor
        403;20220917;-999;-999;-999;   10;   3.9;   6;    4.700;   0;   7.0;  11.4;  995.10;   12.2;   81.00;   16.5;    9.5;    9.3;eor
        403;20220918;-999;-999;-999;   10;   3.2;   6;    6.900;   0;   6.1;  10.6;  996.90;   10.5;   84.00;   14.3;    8.6;    8.0;eor
        403;20220919;-999;-999;-999;   10;   1.5;   8;    1.200;   0;   6.3;  11.7; 1002.30;   10.6;   92.00;   16.4;    8.3;    7.0;eor
        403;20220920;-999;-999;-999;   10;   2.4;   6;    7.200;   0;   3.9;  11.3; 1010.00;   10.1;   92.00;   14.2;    6.4;    4.2;eor
        403;20220921;-999;-999;-999;   10;   0.0;   6;    6.900;   0;   3.2;  10.3; 1015.50;   10.2;   86.00;   16.8;    5.7;    3.0;eor
        403;20220922;-999;-999;-999;   10;   0.0;   0;    7.400;   0;   2.3;   9.6; 1014.50;    9.5;   83.00;   17.0;    4.7;    2.4;eor
        403;20220923;-999;-999;-999;   10;   0.0;   0;   10.200;   0;   4.4;   9.1; 1008.70;   10.1;   78.00;   17.4;    3.2;    0.9;eor
        403;20220924;-999;-999;-999;   10;   0.0;   6;    0.300;   0;   6.9;  11.1; 1003.90;   12.4;   78.00;   16.8;    8.5;    6.7;eor
        403;20220925;-999;-999;-999;   10;   0.0;   0;    5.100;   0;   6.7;  11.9; 1001.50;   14.1;   75.00;   18.9;   10.6;    9.3;eor
        403;20220926;-999;-999;-999;   10;   0.5;   6;    5.400;   0;   6.8;  10.6;  993.90;   13.2;   71.00;   16.9;    9.5;    6.8;eor
        403;20220927;-999;-999;-999;   10;   4.0;   6;    1.000;   0;   6.7;  11.6;  986.10;   10.6;   91.00;   12.9;    7.2;    4.9;eor
        403;20220928;-999;-999;-999;   10;   0.0;   6;    5.000;   0;   6.4;  10.0;  987.60;    8.9;   88.00;   12.2;    6.0;    3.7;eor
        403;20220929;-999;-999;-999;   10;   0.0;   0;    3.600;   0;   5.3;   9.6;  993.90;    8.9;   86.00;   14.7;    5.0;    1.8;eor
        403;20220930;-999;-999;-999;   10;   0.0;   0;    9.300;   0;   1.2;   9.1; 1001.10;    9.4;   81.00;   17.6;    3.5;    0.6;eor
        403;20221001;-999;-999;-999;   10;   2.5;   6;    0.400;   0;   5.5;  11.2;  997.50;    9.8;   92.00;   12.8;    5.2;    2.2;eor
        403;20221002;-999;-999;-999;   10;   3.6;   6;    6.800;   0;   3.3;  12.2; 1003.80;   12.3;   86.00;   16.1;    9.8;    7.9;eor
        403;20221003;-999;-999;-999;   10;   0.6;   6;    2.700;   0;   6.6;  12.3; 1010.90;   12.8;   84.00;   16.2;   10.2;    8.9;eor
        403;20221004;-999;-999;-999;   10;   0.0;   0;    5.100;   0;   6.0;  12.3; 1011.50;   12.9;   84.00;   17.5;    8.8;    5.8;eor
        403;20221005;-999;-999;-999;   10;   0.0;   6;    6.700;   0;   4.0;  11.8; 1007.60;   13.6;   77.00;   20.3;    8.5;    5.0;eor
        403;20221006;-999;-999;-999;   10;   0.0;   0;    9.300;   0;   2.7;  11.1; 1016.00;   13.8;   72.00;   18.0;    5.7;    3.1;eor
        403;20221007;-999;-999;-999;   10;   0.0;   0;   10.700;   0;   2.3;   9.3; 1013.90;   10.3;   79.00;   18.3;    4.1;    1.7;eor
        403;20221008;-999;-999;-999;   10;   0.0;   6;    4.400;   0;   4.3;  11.0; 1008.60;   10.9;   85.00;   15.5;    7.1;    4.6;eor
        403;20221009;-999;-999;-999;   10;   0.0;   0;   10.000;   0;   1.8;   9.8; 1015.40;    9.8;   83.00;   16.4;    4.5;    1.8;eor
        403;20221010;-999;-999;-999;   10;   0.0;   6;    9.200;   0;   2.7;  10.2; 1007.90;   11.0;   79.00;   17.5;    4.6;    1.2;eor
        403;20221011;-999;-999;-999;   10;   0.0;   0;    8.600;   0;   2.0;   9.6; 1015.00;    9.9;   81.00;   15.4;    4.1;    1.7;eor
        403;20221012;-999;-999;-999;   10;   0.0;   0;    9.900;   0;   0.7;   8.5; 1015.50;    8.2;   82.00;   16.4;    2.4;    0.2;eor
        403;20221013;-999;-999;-999;   10;   0.0;   0;    4.000;   0;   5.6;  10.3; 1009.20;    9.7;   87.00;   16.9;    4.3;    1.5;eor
        403;20221014;-999;-999;-999;   10;   0.3;   6;    3.900;   0;   6.0;  11.7; 1004.20;   11.6;   87.00;   17.6;    5.8;    3.1;eor
        403;20221015;-999;-999;-999;   10;   0.0;   0;    4.100;   0;   5.6;  14.4;  999.30;   14.5;   88.00;   18.7;   11.6;    8.7;eor
        403;20221016;-999;-999;-999;   10;   0.0;   0;    5.300;   0;   5.3;  13.7; 1006.90;   14.9;   82.00;   20.5;   10.4;    7.4;eor
        403;20221017;-999;-999;-999;   10;   1.0;   6;    9.100;   0;   6.6;  14.8; 1012.70;   16.8;   80.00;   24.9;   10.9;    8.4;eor
        403;20221018;-999;-999;-999;   10;  10.2;   6;    1.100;   0;   5.9;  15.4; 1015.50;   13.8;   97.00;   16.2;    8.9;    5.8;eor
        403;20221019;-999;-999;-999;   10;   0.0;   6;    4.100;   0;   4.4;   9.8; 1017.20;   10.1;   80.00;   14.9;    4.4;    1.6;eor
        403;20221020;-999;-999;-999;   10;   1.4;   6;    9.300;   0;   5.1;   8.6; 1011.80;    8.5;   79.00;   14.7;    3.4;    0.5;eor
        403;20221021;-999;-999;-999;   10;   1.6;   6;    1.500;   0;   7.5;  12.5; 1002.10;   11.8;   90.00;   15.4;    7.8;    7.6;eor
        403;20221022;-999;-999;-999;   10;   0.0;   6;    4.300;   0;   5.9;  14.7; 1003.60;   14.4;   91.00;   18.9;   11.7;    9.2;eor
        403;20221023;-999;-999;-999;   10;   2.7;   6;    6.500;   0;   6.4;  13.4; 1005.10;   13.9;   85.00;   19.0;    8.7;    6.4;eor
        403;20221024;-999;-999;-999;   10;   0.1;   6;    2.000;   0;   6.3;  14.2; 1000.60;   14.8;   85.00;   18.8;   11.2;    7.9;eor
        403;20221025;-999;-999;-999;   10;   0.2;   6;    1.900;   0;   4.4;  13.0; 1005.40;   12.6;   89.00;   17.1;    7.4;    4.5;eor
        403;20221026;-999;-999;-999;   10;   0.0;   0;    8.700;   0;   2.4;  11.6; 1009.40;   11.3;   88.00;   18.4;    6.0;    3.4;eor
        403;20221027;-999;-999;-999;   10;   0.0;   0;    8.900;   0;   4.6;  13.2; 1014.70;   13.2;   88.00;   20.7;    7.7;    5.1;eor
        403;20221028;-999;-999;-999;   10;   0.0;   0;    7.400;   0;   5.3;  14.3; 1010.50;   16.0;   81.00;   23.1;   10.1;    6.9;eor
        403;20221029;-999;-999;-999;   10;   0.0;   6;    6.800;   0;   7.3;  15.1; 1010.90;   15.5;   87.00;   21.2;   11.7;    8.6;eor
        403;20221030;-999;-999;-999;   10;   0.0;   6;    7.400;   0;   3.2;  13.6; 1008.50;   14.7;   84.00;   22.2;   10.2;    6.7;eor
        403;20221031;-999;-999;-999;   10;   0.0;   0;    6.700;   0;   4.8;  13.7; 1010.10;   12.6;   94.00;   18.3;    8.6;    5.4;eor
        403;20221101;-999;-999;-999;   10;   0.1;   6;    2.200;   0;   4.9;  13.6; 1006.60;   12.6;   93.00;   17.2;    8.0;    3.9;eor
        403;20221102;-999;-999;-999;   10;   0.0;   0;    6.100;   0;   2.3;   9.0; 1010.10;    9.6;   77.00;   15.1;    3.5;    0.3;eor
        403;20221103;-999;-999;-999;   10;   0.0;   6;    4.600;   0;   6.0;   8.4; 1004.90;    7.9;   80.00;   12.4;    2.9;   -0.2;eor
        403;20221104;-999;-999;-999;   10;   2.4;   6;    0.000;   0;   7.5;  10.9;  996.60;    9.0;   95.00;   10.7;    6.6;    3.1;eor
        403;20221105;-999;-999;-999;   10;   0.0;   0;    6.800;   0;   3.7;   9.2; 1006.00;    7.7;   88.00;   12.3;    2.8;    0.0;eor
        403;20221106;-999;-999;-999;   10;   0.0;   6;    8.700;   0;   3.3;   8.1; 1005.90;    6.7;   84.00;   11.9;    3.0;    0.1;eor
        403;20221107;-999;-999;-999;   10;   0.0;   6;    4.500;   0;   6.2;   9.6; 1002.90;   10.7;   75.00;   15.0;    6.4;    5.1;eor
        403;20221108;-999;-999;-999;   10;   0.2;   6;    7.500;   0;   6.0;  10.4; 1002.70;   12.1;   75.00;   16.9;    7.9;    4.2;eor
        403;20221109;-999;-999;-999;   10;   1.0;   6;    3.700;   0;   6.6;  11.4; 1001.50;   11.8;   83.00;   15.0;    9.0;    5.1;eor
        403;20221110;-999;-999;-999;   10;   0.0;   0;    6.100;   0;   5.1;  10.2; 1012.60;   11.7;   74.00;   14.3;    8.6;    5.8;eor
        403;20221111;-999;-999;-999;   10;   0.0;   0;    1.900;   0;   6.3;   9.6; 1020.10;    8.6;   87.00;   12.8;    4.0;    0.6;eor
        403;20221112;-999;-999;-999;   10;   0.0;   0;    7.300;   0;   4.0;   8.8; 1022.80;    6.4;   92.00;   13.8;    1.8;   -0.9;eor
        403;20221113;-999;-999;-999;   10;   0.0;   0;    3.400;   0;   6.4;   9.6; 1018.10;    8.3;   88.00;   12.3;    5.6;    3.0;eor
        403;20221114;-999;-999;-999;   10;   0.0;   0;    7.300;   0;   2.2;   8.7; 1009.50;    6.6;   90.00;   11.0;    3.8;   -0.1;eor
        403;20221115;-999;-999;-999;   10;   0.0;   0;    8.000;   0;   1.6;   8.9; 1002.30;    6.8;   91.00;   14.1;    2.5;   -0.8;eor
        403;20221116;-999;-999;-999;   10;   0.1;   6;    0.000;   0;   8.0;   8.5;  997.10;    5.6;   93.00;    6.5;    4.4;    4.2;eor
        403;20221117;-999;-999;-999;   10;   1.1;   8;    0.000;   0;   8.0;   6.6;  993.50;    3.8;   82.00;    5.0;    1.8;    1.7;eor
        403;20221118;-999;-999;-999;   10;   0.1;   8;    0.800;   0;   4.7;   4.7;  998.20;   -1.1;   83.00;    1.8;   -5.3;   -7.3;eor
        403;20221119;-999;-999;-999;   10;   1.0;   7;    2.100;   0;   5.5;   4.7; 1003.20;   -2.0;   89.00;    2.3;   -6.3;   -7.9;eor
        403;20221120;-999;-999;-999;   10;   0.0;   7;    0.200;   3;   6.0;   5.3;  999.50;   -0.8;   92.00;    1.1;   -4.1;   -5.8;eor
        403;20221121;-999;-999;-999;   10;   0.0;   0;    0.000;   2;   7.3;   5.1;  994.90;   -1.9;   96.00;   -1.1;   -3.0;   -4.8;eor
        403;20221122;-999;-999;-999;   10;   0.0;   0;    0.000;   1;   7.3;   5.8;  992.40;   -0.1;   95.00;    1.7;   -2.7;   -3.9;eor
        403;20221123;-999;-999;-999;   10;   0.0;   0;    4.700;   0;   5.3;   6.8;  995.00;    2.4;   93.00;    7.5;   -0.5;   -2.7;eor
        403;20221124;-999;-999;-999;   10;   0.0;   6;    0.200;   0;   7.0;   7.0; 1001.70;    2.2;   98.00;    4.7;   -0.1;   -1.8;eor
        403;20221125;-999;-999;-999;   10;   2.1;   6;    5.200;   0;   7.0;   8.5; 1007.50;    5.2;   96.00;    8.4;    2.3;   -0.7;eor
        403;20221126;-999;-999;-999;   10;   0.1;   6;    0.000;   0;   7.9;   9.8; 1017.40;    7.4;   96.00;    7.8;    6.6;    4.9;eor
        403;20221127;-999;-999;-999;   10;   0.0;   0;    6.500;   0;   5.0;   7.9; 1016.20;    4.9;   91.00;    7.7;    2.0;   -0.9;eor
        403;20221128;-999;-999;-999;   10;   0.0;   6;    0.100;   0;   7.0;   6.9; 1007.40;    3.7;   86.00;    5.5;    2.6;    0.3;eor
        403;20221129;-999;-999;-999;   10;   0.5;   6;    0.000;   0;   7.6;   7.4; 1009.50;    3.7;   93.00;    4.9;    2.5;    0.5;eor
        403;20221130;-999;-999;-999;   10;   0.0;   0;    0.100;   0;   7.7;   6.7; 1015.70;    3.1;   87.00;    5.7;    0.3;    0.8;eor
        403;20221201;-999;-999;-999;   10;   1.5;   8;    0.000;   0;   8.0;   5.8; 1018.50;    0.5;   92.00;    1.0;    0.0;    0.2;eor
        403;20221202;-999;-999;-999;   10;   0.0;   8;    0.000;   0;   8.0;   5.6; 1016.60;    0.4;   89.00;    1.7;   -1.2;   -1.0;eor
        403;20221203;-999;-999;-999;   10;   0.5;   7;    0.000;   0;   8.0;   5.0; 1014.20;   -1.1;   89.00;   -0.3;   -1.9;   -1.6;eor
        403;20221204;-999;-999;-999;   10;   1.0;   6;    0.000;   0;   8.0;   6.4; 1010.50;    1.2;   96.00;    2.6;   -0.3;   -0.2;eor
        403;20221205;-999;-999;-999;   10;   0.6;   6;    0.000;   0;   8.0;   7.6; 1008.30;    3.1;  100.00;    3.9;    2.5;    2.6;eor
        403;20221206;-999;-999;-999;   10;   1.3;   8;    0.000;   0;   8.0;   7.0; 1005.10;    2.3;   97.00;    3.2;    1.7;    1.7;eor
        403;20221207;-999;-999;-999;   10;   2.5;   8;    0.000;   0;   6.2;   6.3; 1000.10;    2.1;   89.00;    4.1;    0.0;   -2.0;eor
        403;20221208;-999;-999;-999;   10;   2.6;   8;    0.000;   2;   6.7;   6.5;  997.00;    1.1;   98.00;    3.0;   -1.9;   -3.9;eor
        403;20221209;-999;-999;-999;   10;   0.0;   6;    0.000;   0;   7.2;   5.5;  998.40;   -1.5;   99.00;   -0.4;   -2.4;   -4.8;eor
        403;20221210;-999;-999;-999;   10;   0.0;   7;    0.000;   0;   7.3;   4.9; 1000.30;   -1.6;   89.00;   -0.5;   -2.7;   -3.3;eor
        403;20221211;-999;-999;-999;   10;   0.0;   7;    0.000;   0;   7.6;   4.4; 1000.10;   -2.4;   86.00;   -1.8;   -2.8;   -2.8;eor
        403;20221212;-999;-999;-999;   10;   0.0;   7;    1.500;   0;   7.3;   4.8; 1001.00;   -1.4;   88.00;   -0.5;   -2.3;   -2.7;eor
        403;20221213;-999;-999;-999;   10;   0.0;   0;    0.100;   0;   4.9;   4.1; 1002.40;   -2.6;   82.00;   -1.1;   -7.4;   -9.4;eor
        403;20221214;-999;-999;-999;   10;   0.0;   7;    3.700;   0;   1.6;   3.3;  996.20;   -6.9;   91.00;   -2.9;   -9.7;  -11.9;eor
        403;20221215;-999;-999;-999;   10;   0.0;   0;    5.800;   0;   1.3;   3.3;  998.60;   -7.2;   92.00;   -2.3;  -10.4;  -12.5;eor
        403;20221216;-999;-999;-999;   10;   0.0;   7;    1.200;   0;   5.0;   3.8; 1005.30;   -5.1;   90.00;   -2.1;   -9.1;  -11.5;eor
        403;20221217;-999;-999;-999;   10;   0.0;   7;    0.000;   0;   8.0;   4.6; 1016.70;   -3.7;   98.00;   -2.2;   -6.5;   -5.8;eor
        403;20221218;-999;-999;-999;   10;   0.0;   7;    0.000;   0;   7.5;   3.8; 1023.20;   -5.9;   97.00;   -4.4;   -7.2;   -7.1;eor
        403;20221219;-999;-999;-999;   10;   5.4;   6;    0.000;   0;   6.7;   5.4; 1013.00;   -0.4;   88.00;    3.9;   -5.5;   -6.4;eor
        403;20221220;-999;-999;-999;   10;   4.4;   6;    0.200;   0;   7.2;   7.7; 1005.90;    5.8;   84.00;    8.2;    3.6;    1.9;eor
        403;20221221;-999;-999;-999;   10;   1.1;   6;    0.000;   0;   7.1;   9.3; 1000.80;    6.2;   98.00;    7.4;    4.7;    0.6;eor
        403;20221222;-999;-999;-999;   10;   3.6;   6;    0.000;   0;   7.1;   9.8;  995.10;    6.8;   99.00;    8.7;    4.7;    1.3;eor
        403;20221223;-999;-999;-999;   10;   9.7;   6;    0.000;   0;   7.8;   9.3;  994.10;    6.0;   99.00;    7.0;    4.8;    1.8;eor
        403;20221224;-999;-999;-999;   10;   2.2;   6;    0.300;   0;   6.6;   9.4; 1000.20;    6.1;   99.00;    8.6;    4.9;    0.7;eor
        403;20221225;-999;-999;-999;   10;   8.5;   6;    0.100;   0;   4.8;   8.5; 1006.00;    4.4;  100.00;    8.9;    0.2;   -2.4;eor
        403;20221226;-999;-999;-999;   10;   0.0;   6;    0.400;   0;   6.5;  10.0; 1001.40;    9.1;   86.00;   10.6;    5.3;    4.2;eor
        403;20221227;-999;-999;-999;   10;   0.0;   6;    2.200;   0;   3.8;   6.2; 1011.40;    3.9;   77.00;    6.0;    1.2;   -2.2;eor
        403;20221228;-999;-999;-999;   10;   1.3;   6;    1.300;   0;   7.5;   7.6; 1003.90;    6.1;   81.00;    8.7;    3.3;    1.8;eor
        403;20221229;-999;-999;-999;   10;   1.6;   6;    2.400;   0;   6.6;   8.9;  995.90;    9.5;   75.00;   12.4;    7.7;    3.1;eor
        403;20221230;-999;-999;-999;   10;   1.6;   6;    6.200;   0;   5.5;   7.4; 1001.10;    7.4;   72.00;    9.2;    4.4;    0.4;eor
        403;20221231;-999;-999;-999;   10;   0.0;   6;    0.600;   0;   6.7;  11.6;  998.40;   14.5;   71.00;   17.7;    8.6;    6.3;eor
        403;20230101;-999;-999;-999;   10;   0.0;   6;    0.000;   0;   7.0;   9.4; 1005.30;   14.1;   59.00;   16.0;    9.6;    5.7;eor
        403;20230102;-999;-999;-999;   10;   0.2;   6;    0.000;   0;   7.6;   9.7; 1006.10;   12.8;   66.00;   15.6;    8.9;    7.0;eor
        403;20230103;-999;-999;-999;   10;   0.0;   0;    4.800;   0;   3.3;   7.5; 1016.80;    5.1;   85.00;    9.1;    1.2;   -2.4;eor
        403;20230104;-999;-999;-999;   10;  15.0;   6;    0.000;   0;   6.0;   9.1; 1005.10;    6.9;   91.00;   10.8;    1.6;   -2.0;eor
        403;20230105;-999;-999;-999;   10;   0.6;   6;    1.200;   0;   6.4;   8.5; 1003.30;    8.1;   78.00;   10.2;    1.7;   -1.3;eor
        403;20230106;-999;-999;-999;   10;   0.8;   6;    0.000;   0;   7.5;   9.1; 1008.00;    6.6;   92.00;   10.3;    1.7;   -0.4;eor
        403;20230107;-999;-999;-999;   10;   0.4;   6;    1.000;   0;   6.8;   9.4; 1005.80;    8.0;   88.00;   10.2;    5.0;    1.0;eor
        403;20230108;-999;-999;-999;   10;   3.0;   6;    0.000;   0;   6.7;   8.8;  995.70;    6.7;   89.00;    8.0;    4.5;    0.6;eor
        403;20230109;-999;-999;-999;   10;   1.4;   6;    1.600;   0;   6.8;   8.2;  990.70;    5.9;   89.00;    8.3;    3.3;   -0.1;eor
        403;20230110;-999;-999;-999;   10;   0.0;   6;    1.200;   0;   6.3;   7.8; 1005.40;    6.1;   83.00;    8.5;    3.9;    0.7;eor
        403;20230111;-999;-999;-999;   10;   8.1;   6;    0.000;   0;   7.6;   8.6; 1001.70;    6.5;   88.00;    8.5;    4.3;    1.4;eor
        403;20230112;-999;-999;-999;   10;   2.2;   6;    0.000;   0;   7.0;   8.9;  998.40;    8.4;   81.00;   10.8;    5.3;    3.0;eor
        403;20230113;-999;-999;-999;   10;   0.0;   6;    3.000;   0;   6.3;   8.4;  996.20;    9.0;   73.00;   10.5;    7.0;    4.9;eor
        403;20230114;-999;-999;-999;   10;  13.0;   6;    0.900;   0;   6.7;   8.2;  999.00;    7.3;   81.00;    8.6;    6.2;    4.3;eor
        403;20230115;-999;-999;-999;   10;   0.0;   6;    1.900;   0;   5.9;   7.6;  989.20;    6.3;   78.00;    9.1;    4.5;    2.4;eor
        403;20230116;-999;-999;-999;   10;   0.1;   8;    4.900;   0;   6.2;   5.9;  982.90;    4.7;   70.00;    7.8;    2.8;    0.3;eor
        403;20230117;-999;-999;-999;   10;   0.2;   8;    0.900;   0;   5.0;   5.9;  976.30;    2.5;   81.00;    4.8;   -3.0;   -5.0;eor
        403;20230118;-999;-999;-999;   10;   0.0;   7;    0.000;   0;   6.0;   5.2;  985.90;   -0.3;   88.00;    2.3;   -3.4;   -6.1;eor
        403;20230119;-999;-999;-999;   10;   0.0;   8;    7.000;   0;   3.2;   4.8;  995.30;   -1.0;   85.00;    2.7;   -4.3;   -6.9;eor
        403;20230120;-999;-999;-999;   10;   0.0;   7;    0.000;   0;   7.5;   5.7; 1006.90;    0.3;   91.00;    1.4;   -1.3;   -3.2;eor
        403;20230121;-999;-999;-999;   10;   5.0;   8;    0.000;   0;   8.0;   5.8; 1016.00;    1.0;   88.00;    3.4;   -1.1;   -0.9;eor
        403;20230122;-999;-999;-999;   10;   0.2;   8;    0.000;   0;   8.0;   6.5; 1020.20;    1.6;   95.00;    2.1;    1.2;    0.8;eor
        403;20230123;-999;-999;-999;   10;   0.0;   8;    0.000;   0;   8.0;   6.2; 1027.70;    1.7;   90.00;    2.5;    1.0;    0.8;eor
        403;20230124;-999;-999;-999;   10;   0.0;   8;    0.000;   0;   7.8;   5.3; 1029.80;    0.9;   82.00;    1.7;   -0.1;   -0.1;eor
        403;20230125;-999;-999;-999;   10;   0.0;   6;    0.000;   0;   8.0;   6.0; 1022.00;    0.6;   94.00;    1.5;   -0.6;   -0.3;eor
        403;20230126;-999;-999;-999;   10;   0.0;   8;    0.000;   0;   8.0;   5.6; 1012.20;   -0.9;   98.00;   -0.4;   -1.4;   -1.1;eor
        403;20230127;-999;-999;-999;   10;   0.4;   6;    0.000;   0;   7.8;   6.2; 1014.50;    1.7;   90.00;    3.5;   -0.4;   -2.9;eor
        403;20230128;-999;-999;-999;   10;   0.0;   8;    0.000;   0;   6.3;   4.3; 1018.00;    0.3;   69.00;    1.5;   -1.5;   -4.2;eor
        403;20230129;-999;-999;-999;   10;   0.5;   8;    0.200;   0;   7.8;   5.7; 1012.70;    1.0;   86.00;    3.3;   -1.1;   -1.3;eor
        403;20230130;-999;-999;-999;   10;   3.4;   6;    0.700;   0;   6.8;   6.6;  998.10;    3.8;   83.00;    7.1;    1.1;    0.6;eor
        403;20230131;-999;-999;-999;   10;   5.7;   8;    0.000;   0;   6.1;   7.0; 1003.60;    4.2;   85.00;    6.5;    2.4;    0.6;eor
        403;20230201;-999;-999;-999;    3;   8.4;   8;    0.200;   0;   6.9;   6.9;  999.10;    4.4;   83.00;    6.3;    1.9;    0.7;eor
        403;20230202;-999;-999;-999;    3;   4.0;   6;    4.100;   0;   5.9;   6.3; 1006.20;    3.7;   80.00;    6.4;   -0.9;   -3.3;eor
        403;20230203;-999;-999;-999;    3;   5.1;   8;    1.800;   0;   7.4;   7.8; 1004.30;    5.5;   87.00;    8.6;    1.4;    0.4;eor
        403;20230204;-999;-999;-999;    3;   0.0;   0;    5.400;   0;   3.8;   5.2; 1024.50;    1.3;   76.00;    4.1;   -2.1;   -5.3;eor
        403;20230205;-999;-999;-999;    3;   0.1;   7;    3.800;   0;   4.8;   4.1; 1028.50;   -2.4;   82.00;    1.3;   -5.3;   -7.3;eor
        403;20230206;-999;-999;-999;    3;   0.8;   7;    0.000;   0;   5.4;   4.8; 1029.70;   -2.8;   95.00;    0.2;   -5.9;   -9.4;eor
        403;20230207;-999;-999;-999;    3;   0.0;   0;    8.900;   0;   1.3;   4.0; 1032.20;   -3.5;   85.00;    2.5;   -8.0;  -10.6;eor
        403;20230208;-999;-999;-999;    3;   0.0;   0;    8.900;   0;   0.4;   4.0; 1031.00;   -2.5;   80.00;    2.4;   -6.5;   -8.6;eor
